mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT4G32530	222	252	267	197	102	435
AT4G32540	0	0	0	0	8	0
AT4G32551	71	50	100	80	69	161
AT4G32560	14	14	22	11	7	16
AT4G32570	45	52	108	37	21	42
AT4G32590	185	180	313	166	105	272
AT4G32600	63	42	154	99	78	101
AT4G32605	24	20	46	19	14	24
AT4G32610	104	104	137	79	49	163
AT4G32620	27	25	43	32	22	56
AT4G32630	0	2	6	7	4	4
AT4G32640	90	102	160	188	102	293
AT4G32650	15	14	15	72	49	177
AT4G32660	26	53	68	65	19	77
AT4G32670	18	12	22	8	10	21
AT4G32680	45	61	113	108	52	124
AT4G32690	23	23	29	22	13	45
AT4G32710	14	7	15	0	4	6
AT4G32717	0	18	0	2	4	0
AT4G32720	81	89	108	95	51	191
AT4G32730	10	14	25	31	16	37
AT4G32750	3	6	9	10	3	10
AT4G32760	206	227	360	347	192	551
AT4G32770	95	101	114	40	22	89
AT4G32780	0	5	4	4	0	4
AT4G32785	4	2	7	2	4	1
AT4G32790	12	17	19	13	5	21
AT4G32800	70	51	139	89	70	120
AT4G32810	0	3	0	1	1	7
AT4G32820	16	24	42	32	15	36
AT4G32830	0	2	1	1	1	4
AT4G32840	13	11	14	8	6	19
AT4G32850	100	105	178	127	74	197
AT4G32860	2	6	0	3	3	0
AT4G32870	37	33	42	86	61	200
AT4G32880	21	7	44	22	25	27
AT4G32890	0	1	9	1	6	3
AT4G32900	38	43	77	47	26	64
AT4G32910	24	26	26	12	7	32
AT4G32915	38	50	50	32	13	62
AT4G32920	13	16	32	53	29	63
AT4G32930	38	31	38	17	14	47
AT4G32940	451	412	714	428	287	750
AT4G32950	0	5	4	7	1	7
AT4G32960	37	24	43	38	36	93
AT4G32970	12	4	18	8	11	14
AT4G32980	41	46	81	23	13	31
AT4G32990	0	1	1	0	0	0
AT4G33000	20	15	21	7	6	19
AT4G33010	1982	1915	3416	1286	814	2068
AT4G33020	0	1	0	5	3	10
AT4G33030	77	45	135	52	48	80
AT4G33040	6	14	22	11	4	9
AT4G33050	199	146	346	477	379	756
AT4G33060	25	29	31	27	14	56
AT4G33070	0	6	1	0	10	4
AT4G33080	135	141	158	91	53	209
AT4G33090	236	240	377	249	150	431
AT4G33100	1	9	12	12	4	12
AT4G33110	23	33	55	28	12	32
AT4G33120	0	1	1	1	2	1
AT4G33130	0	2	0	3	2	1
AT4G33140	20	17	40	35	25	48
AT4G33145	0	0	0	0	8	0
AT4G33150	49	42	60	58	43	129
AT4G33160	11	4	20	19	20	26
AT4G33170	0	1	3	6	4	7
AT4G33180	27	30	43	32	17	54
AT4G33200	30	33	44	37	20	67
AT4G33210	31	34	44	33	18	61
AT4G33220	82	83	140	61	37	99
AT4G33230	0	0	1	0	0	0
AT4G33240	51	55	96	76	43	109
AT4G33250	105	91	150	100	72	195
AT4G33260	0	0	0	0	7	0
AT4G33270	1	1	1	1	0	0
AT4G33280	0	1	0	0	2	0
AT4G33300	273	239	443	325	227	557
AT4G33310	12	7	19	10	11	19
AT4G33330	0	9	0	0	3	5
AT4G33350	320	345	709	353	204	441
AT4G33355	0	0	1	0	0	0
AT4G33360	22	26	49	44	24	57
AT4G33380	117	111	198	69	45	112
AT4G33390	0	3	1	4	2	0
AT4G33400	11	5	13	7	8	17
AT4G33410	20	22	44	32	19	39
AT4G33420	8	0	14	4	10	6
AT4G33430	83	97	168	274	145	378
AT4G33440	13	18	35	20	11	20
AT4G33450	0	15	0	0	27	0
AT4G33460	17	23	35	24	11	32
AT4G33465	0	0	1	3	1	4
AT4G33467	319	246	356	199	169	513
AT4G33470	62	77	153	55	29	62
AT4G33480	133	161	247	127	64	191
AT4G33490	49	69	93	32	13	47
AT4G33495	15	15	35	39	24	48
AT4G33500	46	26	77	33	32	54
AT4G33510	841	950	1753	1424	782	1903
AT4G33520	81	78	110	70	45	143
AT4G33530	92	103	179	128	70	182
AT4G33540	257	250	362	227	144	445
AT4G33550	3	0	0	0	0	0
AT4G33560	22	41	49	31	9	40
AT4G33565	36	42	57	45	24	76
AT4G33580	58	77	113	62	28	89
AT4G33585	0	0	0	5	2	0
AT4G33590	0	2	0	0	0	0
AT4G33600	0	7	0	0	4	0
AT4G33610	0	10	1	0	3	2
AT4G33620	20	16	21	10	8	25
AT4G33625	80	86	202	66	39	70
AT4G33630	129	136	199	102	59	182
AT4G33640	55	48	72	44	32	93
AT4G33650	62	41	78	56	53	129
AT4G33660	99	83	177	46	34	72
AT4G33666	119	99	191	77	57	132
AT4G33670	43	55	87	43	21	58
AT4G33680	93	106	185	140	76	196
AT4G33690	21	23	24	20	11	43
AT4G33700	73	55	123	50	40	81
AT4G33710	0	2	0	0	4	1
AT4G33740	111	117	181	87	50	147
AT4G33760	50	48	78	41	26	73
AT4G33770	9	8	13	13	8	22
AT4G33780	113	84	229	197	151	260
AT4G33790	0	2	2	0	0	0
AT4G33800	0	4	0	0	1	0
AT4G33810	0	1	1	0	3	1
AT4G33820	0	8	1	0	3	0
AT4G33830	0	3	0	0	0	0
AT4G33840	0	7	0	1	5	0
AT4G33850	0	0	0	2	2	0
AT4G33865	217	151	304	167	147	343
AT4G33870	0	0	0	0	1	0
AT4G33880	3	1	0	3	19	0
AT4G33890	13	25	29	43	14	58
AT4G33905	6	4	9	2	2	1
AT4G33910	40	42	75	79	47	116
AT4G33920	86	106	118	110	51	212
AT4G33925	0	0	6	4	4	2
AT4G33930	0	1	7	10	7	9
AT4G33940	56	51	62	46	32	111
AT4G33945	20	14	29	21	18	38
AT4G33950	35	33	66	35	23	49
AT4G33960	57	41	64	18	18	48
AT4G33970	5	3	9	1	2	0
AT4G33980	158	177	258	147	80	247
AT4G33985	21	17	31	16	12	29
AT4G33990	0	7	7	5	0	5
AT4G34000	48	51	52	25	15	61
AT4G34020	28	37	33	17	6	36
AT4G34030	75	78	110	50	30	94
AT4G34040	53	45	83	55	40	98
AT4G34050	299	296	520	838	518	1331
AT4G34060	1	4	9	0	2	2
AT4G34070	10	24	18	41	7	62
AT4G34071	0	0	0	2	0	0
AT4G34090	87	99	93	26	13	64
AT4G34100	171	161	211	175	116	392
AT4G34110	481	506	786	744	433	1261
AT4G34120	527	524	883	1023	630	1691
AT4G34131	59	44	64	84	72	214
AT4G34135	51	76	86	130	51	214
AT4G34138	364	342	305	162	110	508
AT4G34140	65	53	74	31	25	75
AT4G34150	555	395	546	603	581	1819
AT4G34160	7	3	14	6	7	7
AT4G34170	0	5	0	0	0	0
AT4G34180	433	379	561	914	655	1972
AT4G34190	292	308	521	213	124	330
AT4G34200	104	94	174	324	219	537
AT4G34210	0	0	0	0	0	1
AT4G34215	43	50	59	50	26	97
AT4G34220	58	31	92	17	19	30
AT4G34230	608	610	1003	1318	805	2212
AT4G34240	160	174	241	151	85	276
AT4G34250	6	7	16	13	7	12
AT4G34260	85	40	56	7	21	60
AT4G34265	87	95	137	89	50	156
AT4G34270	64	52	96	55	42	102
AT4G34280	20	22	41	26	15	34
AT4G34290	57	63	103	35	20	54
AT4G34310	21	19	32	26	18	48
AT4G34320	0	2	5	6	4	1
AT4G34340	8	6	12	6	5	11
AT4G34350	396	436	547	243	133	479
AT4G34360	0	0	3	5	4	5
AT4G34370	21	14	34	22	20	37
AT4G34380	4	11	1	15	2	29
AT4G34390	42	40	76	90	59	139
AT4G34400	0	2	0	3	2	1
AT4G34410	7	8	13	17	10	25
AT4G34412	7	14	19	26	10	31
AT4G34420	0	11	0	1	14	0
AT4G34430	29	50	45	65	19	112
AT4G34440	0	3	5	4	2	0
AT4G34450	302	283	435	405	266	779
AT4G34460	206	163	435	281	205	356
AT4G34470	0	1	0	0	0	0
AT4G34480	156	145	268	106	70	170
AT4G34490	60	57	100	50	32	83
AT4G34500	8	11	9	3	1	8
AT4G34510	0	0	1	0	0	0
AT4G34520	0	0	0	0	9	0
AT4G34540	11	26	39	61	20	62
AT4G34550	0	0	2	0	0	0
AT4G34555	15	21	47	58	30	56
AT4G34560	12	16	43	24	13	17
AT4G34570	12	10	24	12	9	16
AT4G34580	1	2	6	0	2	0
AT4G34600	4	5	1	5	3	8
AT4G34610	21	23	40	19	11	26
AT4G34620	206	233	279	106	56	211
AT4G34630	60	78	89	65	29	119
AT4G34640	74	57	75	39	35	111
AT4G34650	7	12	28	8	4	4
AT4G34660	25	25	44	49	31	76
AT4G34670	311	360	631	606	325	834
AT4G34680	10	5	14	1	5	7
AT4G34700	251	265	428	333	194	541
AT4G34710	269	306	469	482	259	766
AT4G34720	322	234	475	280	234	537
AT4G34730	77	67	138	49	34	75
AT4G34740	68	62	109	74	50	128
AT4G34750	19	9	27	7	10	14
AT4G34760	48	29	49	6	9	20
AT4G34770	0	0	0	0	0	1
AT4G34790	3	17	0	0	10	0
AT4G34810	0	0	1	1	0	0
AT4G34830	84	80	176	89	57	115
AT4G34840	8	8	8	8	5	18
AT4G34850	0	2	0	0	0	0
AT4G34860	0	0	5	0	0	4
AT4G34870	311	314	696	431	262	527
AT4G34880	0	0	1	4	0	0
AT4G34881	28	30	55	35	21	49
AT4G34890	80	89	128	117	64	202
AT4G34900	15	15	29	9	6	11
AT4G34910	5	10	35	36	19	21
AT4G34920	207	175	356	226	161	362
AT4G34930	1	3	2	1	0	3
AT4G34940	0	6	0	0	0	0
AT4G34950	638	871	1362	564	256	752
AT4G34960	23	16	40	23	19	34
AT4G34970	3	4	5	3	1	1
AT4G34980	80	64	146	41	31	61
AT4G34990	11	16	23	15	7	19
AT4G35000	224	271	416	211	107	316
AT4G35010	0	15	0	5	4	0
AT4G35020	15	26	36	14	4	15
AT4G35030	0	1	5	5	0	1
AT4G35040	41	34	43	23	18	59
AT4G35050	4	1	11	17	13	16
AT4G35060	26	36	58	69	32	88
AT4G35070	8	5	15	7	6	8
AT4G35080	49	44	101	106	71	141
AT4G35090	920	670	1211	479	413	1050
AT4G35100	279	209	398	56	47	112
AT4G35110	63	51	84	86	67	179
AT4G35120	0	1	0	0	0	0
AT4G35130	0	0	3	3	0	2
AT4G35140	18	15	14	9	7	27
AT4G35160	43	64	59	156	55	296
AT4G35165	8	0	8	18	25	46
AT4G35170	0	2	4	7	5	8
AT4G35180	21	26	36	109	54	175
AT4G35190	0	0	1	0	12	0
AT4G35210	0	2	0	0	1	0
AT4G35220	74	84	97	70	37	144
AT4G35230	94	99	117	114	65	245
AT4G35240	30	35	63	28	16	37
AT4G35250	144	128	222	74	52	133
AT4G35260	49	50	81	73	44	121
AT4G35270	7	10	31	26	15	18
AT4G35280	0	1	0	0	2	0
AT4G35290	7	0	12	4	5	5
AT4G35295	1	0	0	0	0	0
AT4G35300	103	84	166	50	38	86
AT4G35310	204	228	411	338	187	467
AT4G35320	45	40	90	33	23	44
AT4G35335	34	23	59	25	22	38
AT4G35350	53	42	63	37	31	90
AT4G35360	84	86	172	168	101	227
AT4G35370	0	2	0	0	3	1
AT4G35380	0	0	1	0	1	7
AT4G35390	4	3	1	3	2	6
AT4G35400	0	0	0	0	1	0
AT4G35410	3	13	20	16	4	11
AT4G35420	12	8	22	6	7	8
AT4G35440	7	10	23	12	5	10
AT4G35450	292	274	491	218	143	359
AT4G35460	16	25	45	39	18	42
AT4G35470	61	36	98	26	26	45
AT4G35480	134	113	219	277	201	473
AT4G35490	39	45	65	59	31	97
AT4G35500	4	12	16	29	9	29
AT4G35510	46	74	83	85	30	132
AT4G35520	0	2	1	0	2	1
AT4G35530	36	18	41	7	10	18
AT4G35540	13	15	23	17	10	26
AT4G35550	22	31	27	14	4	29
AT4G35560	7	8	26	11	7	5
AT4G35570	97	93	174	85	55	131
AT4G35580	223	287	289	273	118	555
AT4G35590	5	2	1	0	3	1
AT4G35600	58	37	84	59	55	115
AT4G35610	0	9	0	0	4	0
AT4G35620	5	5	1	2	2	1
AT4G35630	117	188	331	722	301	765
AT4G35640	3	5	15	8	5	0
AT4G35650	0	0	0	3	2	0
AT4G35655	0	3	1	0	0	3
AT4G35670	0	3	0	0	3	0
AT4G35680	3	3	6	3	2	1
AT4G35690	0	2	0	0	0	0
AT4G35720	0	4	1	0	0	1
AT4G35730	0	1	4	4	3	4
AT4G35733	0	0	0	0	4	0
AT4G35740	6	0	11	6	8	8
AT4G35750	314	310	484	331	206	594
AT4G35760	64	62	117	35	23	52
AT4G35770	74	66	75	76	56	203
AT4G35780	44	34	64	23	20	45
AT4G35783	7	12	20	12	5	10
AT4G35785	33	35	73	65	37	79
AT4G35790	112	148	250	238	114	303
AT4G35800	240	284	463	371	194	538
AT4G35810	0	0	0	0	5	0
AT4G35830	538	517	835	686	438	1226
AT4G35840	18	18	46	30	20	30
AT4G35850	35	35	46	28	17	57
AT4G35860	131	121	197	154	103	285
AT4G35870	9	18	29	28	11	30
AT4G35880	16	14	25	12	9	21
AT4G35890	141	153	229	194	109	330
AT4G35900	0	3	5	5	2	4
AT4G35905	2	4	1	8	3	1
AT4G35910	0	5	9	15	6	13
AT4G35920	37	34	98	30	20	28
AT4G35930	8	7	24	14	10	13
AT4G35940	18	14	15	14	13	46
AT4G35950	17	52	73	38	9	32
AT4G35970	4	2	11	9	8	6
AT4G35980	14	15	16	5	2	11
AT4G35985	54	35	43	27	32	102
AT4G35987	8	8	17	8	5	9
AT4G36000	0	0	0	0	0	1
AT4G36010	99	86	173	83	58	130
AT4G36020	16	28	36	45	16	59
AT4G36030	19	27	32	40	16	67
AT4G36040	942	665	1573	1090	901	1815
AT4G36050	0	7	7	7	0	5
AT4G36060	0	5	0	0	0	0
AT4G36070	0	0	0	6	0	1
AT4G36080	22	10	28	17	21	40
AT4G36090	43	54	71	69	33	116
AT4G36105	0	9	0	0	0	0
AT4G36110	0	6	7	15	6	16
AT4G36120	0	5	7	1	2	5
AT4G36130	84	92	130	104	57	184
AT4G36140	11	12	27	26	15	29
AT4G36150	10	5	19	12	12	17
AT4G36160	0	0	2	1	1	2
AT4G36170	0	3	0	0	0	0
AT4G36180	9	8	23	12	9	13
AT4G36190	47	72	94	38	14	53
AT4G36195	95	90	191	147	94	200
AT4G36210	80	69	176	134	91	162
AT4G36220	264	230	561	742	504	941
AT4G36230	14	23	44	38	17	34
AT4G36240	3	1	8	3	1	2
AT4G36250	288	299	517	247	146	380
AT4G36260	4	3	4	1	3	7
AT4G36270	0	8	6	0	1	3
AT4G36280	7	14	14	8	1	11
AT4G36290	15	12	33	18	13	19
AT4G36350	0	2	0	0	0	0
AT4G36360	59	81	144	45	21	51
AT4G36380	11	24	30	17	5	19
AT4G36390	135	117	277	203	139	268
AT4G36400	59	67	116	93	51	131
AT4G36410	49	27	70	41	43	81
AT4G36420	20	24	29	31	15	55
AT4G36430	0	5	1	30	6	53
AT4G36440	23	35	58	43	19	49
AT4G36450	6	1	3	1	0	5
AT4G36470	8	13	23	10	5	9
AT4G36480	64	36	67	33	41	100
AT4G36500	206	225	290	317	175	611
AT4G36510	0	0	0	1	2	0
AT4G36515	15	23	23	19	7	32
AT4G36520	94	111	152	133	68	225
AT4G36530	62	68	130	59	34	77
AT4G36540	73	35	90	13	18	34
AT4G36550	30	21	44	13	12	24
AT4G36570	14	20	20	9	3	17
AT4G36580	8	6	8	10	8	23
AT4G36590	0	3	0	0	0	0
AT4G36620	3	0	8	3	4	3
AT4G36630	30	48	57	57	21	84
AT4G36640	35	23	48	64	58	130
AT4G36648	178	205	352	384	207	541
AT4G36650	21	20	47	67	43	81
AT4G36660	27	27	46	16	10	24
AT4G36670	138	130	162	908	601	2097
AT4G36680	39	32	59	87	66	162
AT4G36690	140	168	251	171	87	264
AT4G36700	0	2	0	3	0	4
AT4G36710	49	62	92	81	40	120
AT4G36720	1	6	19	29	14	18
AT4G36730	90	68	153	132	105	216
AT4G36750	89	139	119	142	45	273
AT4G36760	184	219	353	270	140	394
AT4G36770	9	8	9	2	2	5
AT4G36780	141	192	304	283	130	374
AT4G36790	12	28	31	37	9	44
AT4G36791	8	2	0	0	0	0
AT4G36800	225	239	355	247	142	430
AT4G36810	267	280	452	263	154	430
AT4G36820	0	2	0	3	1	5
AT4G36830	14	20	56	40	22	30
AT4G36840	9	11	21	30	15	36
AT4G36850	0	10	1	0	11	2
AT4G36860	25	19	30	25	21	56
AT4G36870	95	88	155	71	47	120
AT4G36890	38	39	57	43	25	77
AT4G36900	46	39	60	54	40	116
AT4G36910	5	8	8	7	3	12
AT4G36920	31	26	66	42	30	52
AT4G36925	0	0	0	0	1	0
AT4G36930	1	10	14	11	4	11
AT4G36940	37	27	52	14	13	28
AT4G36945	8	6	18	30	21	35
AT4G36950	8	11	0	27	11	69
AT4G36960	96	97	138	117	70	221
AT4G36970	47	56	80	41	21	67
AT4G36980	138	154	190	115	62	226
AT4G37000	189	205	325	146	82	235
AT4G37010	5	5	2	4	3	17
AT4G37020	20	16	32	31	23	52
AT4G37022	1	0	0	0	1	1
AT4G37030	1	1	7	5	5	3
AT4G37040	81	71	139	72	50	116
AT4G37050	0	0	1	0	1	1
AT4G37060	0	0	0	0	2	0
AT4G37070	0	0	0	0	3	2
AT4G37080	20	43	63	17	5	15
AT4G37090	17	23	33	29	13	40
AT4G37095	0	0	1	0	0	0
AT4G37100	4	4	12	12	8	11
AT4G37110	7	7	14	8	6	11
AT4G37120	233	268	397	304	161	496
AT4G37130	64	47	85	42	37	91
AT4G37140	0	0	1	0	0	0
AT4G37150	16	9	8	5	8	29
AT4G37170	5	3	6	0	3	4
AT4G37180	109	123	160	100	54	187
AT4G37190	19	22	29	25	13	42
AT4G37200	150	224	336	130	54	167
AT4G37210	28	15	50	38	38	59
AT4G37225	0	0	1	0	0	0
AT4G37235	0	0	1	0	0	0
AT4G37240	25	17	16	0	1	8
AT4G37250	14	6	29	18	17	21
AT4G37260	301	269	320	172	123	446
AT4G37270	134	114	234	150	107	237
AT4G37280	21	25	41	23	12	31
AT4G37290	0	0	0	0	2	0
AT4G37295	0	0	1	0	1	1
AT4G37300	829	884	1363	497	285	838
AT4G37310	93	81	157	86	61	142
AT4G37320	18	13	41	8	7	8
AT4G37330	52	25	70	16	20	35
AT4G37340	0	3	0	0	5	0
AT4G37370	61	34	59	70	84	219
AT4G37380	19	12	15	0	4	12
AT4G37390	4	4	4	12	7	26
AT4G37400	17	17	27	25	16	42
AT4G37420	0	3	1	0	3	0
AT4G37430	7	6	6	6	5	17
AT4G37432	0	0	1	0	0	0
AT4G37440	43	37	70	53	38	90
AT4G37445	9	4	5	0	3	10
AT4G37450	104	83	120	78	64	194
AT4G37460	65	60	101	59	39	104
AT4G37470	65	106	160	69	26	81
AT4G37480	14	9	16	6	6	13
AT4G37483	5	4	0	0	1	1
AT4G37510	122	132	216	98	56	153
AT4G37520	95	62	118	291	275	678
AT4G37530	166	109	318	697	582	982
AT4G37540	23	29	36	55	26	93
AT4G37550	13	13	18	14	8	26
AT4G37560	29	30	44	31	19	56
AT4G37570	0	0	0	0	5	0
AT4G37580	14	27	26	21	6	31
AT4G37590	16	20	25	19	10	31
AT4G37608	5	4	3	1	1	5
AT4G37610	69	23	94	52	74	116
AT4G37620	0	5	1	0	14	0
AT4G37630	0	19	23	47	8	38
AT4G37640	63	40	102	143	128	248
AT4G37650	16	23	32	24	10	33
AT4G37660	7	12	19	23	10	27
AT4G37670	8	6	12	16	12	29
AT4G37680	29	30	55	47	28	68
AT4G37682	4	0	2	0	0	0
AT4G37685	0	10	0	0	8	0
AT4G37690	0	3	1	0	4	9
AT4G37700	0	2	0	0	0	0
AT4G37705	0	4	0	0	0	0
AT4G37710	0	1	1	6	3	9
AT4G37720	0	0	0	3	2	1
AT4G37730	4	5	4	10	6	21
AT4G37740	1	15	35	33	12	17
AT4G37750	10	6	14	0	3	1
AT4G37760	115	81	159	78	69	162
AT4G37770	16	12	13	25	22	71
AT4G37780	3	5	3	14	6	28
AT4G37790	73	75	117	156	93	266
AT4G37800	49	54	84	9	5	15
AT4G37810	0	5	0	0	4	0
AT4G37820	218	259	308	195	97	374
AT4G37830	182	155	260	137	101	270
AT4G37840	0	6	0	0	0	0
AT4G37850	0	3	4	7	3	8
AT4G37860	0	2	0	0	0	0
AT4G37870	82	75	143	150	101	238
AT4G37880	32	33	81	73	45	78
AT4G37890	5	0	2	0	0	1
AT4G37895	0	4	0	0	0	0
AT4G37900	0	10	13	60	18	60
AT4G37910	147	148	220	262	160	482
AT4G37920	45	36	69	22	18	40
AT4G37925	134	103	205	43	35	80
AT4G37930	1633	1719	3017	1198	699	1798
AT4G37950	0	9	0	3	13	0
AT4G37970	2	3	4	6	3	8
AT4G37980	256	330	495	395	187	573
AT4G37990	603	526	749	969	700	2179
AT4G38000	12	8	18	14	14	26
AT4G38010	0	5	1	9	2	8
AT4G38020	16	16	31	7	5	10
AT4G38030	0	6	0	0	12	1
AT4G38040	33	27	68	51	37	67
AT4G38050	4	11	15	11	3	10
AT4G38060	10	9	22	22	15	25
AT4G38070	3	3	6	1	2	0
AT4G38080	0	4	1	6	2	7
AT4G38090	40	34	48	22	17	51
AT4G38092	0	0	1	0	6	0
AT4G38100	42	33	66	38	30	68
AT4G38120	31	18	43	21	23	44
AT4G38130	302	349	375	261	132	560
AT4G38140	0	1	0	4	1	0
AT4G38150	19	12	18	8	10	27
AT4G38160	19	35	57	27	9	26
AT4G38170	7	4	8	5	5	12
AT4G38180	10	12	9	8	3	21
AT4G38190	0	0	0	0	2	1
AT4G38200	47	26	58	56	63	136
AT4G38210	2	4	5	5	0	5
AT4G38215	0	2	0	6	2	1
AT4G38220	114	121	160	79	45	155
AT4G38225	122	146	250	159	83	219
AT4G38230	0	6	3	7	0	9
AT4G38240	33	48	43	34	12	67
AT4G38250	188	234	284	245	115	442
AT4G38260	27	35	60	64	32	83
AT4G38270	24	34	42	35	14	54
AT4G38280	26	20	45	21	17	33
AT4G38290	0	0	0	0	0	1
AT4G38300	0	0	3	1	0	1
AT4G38310	0	0	0	0	0	1
AT4G38320	1	3	14	10	8	8
AT4G38330	1	2	1	1	2	1
AT4G38340	0	1	1	0	3	0
AT4G38350	54	44	95	51	38	78
AT4G38360	148	148	240	167	102	284
AT4G38370	15	29	28	9	0	13
AT4G38380	9	1	10	4	5	9
AT4G38390	0	5	1	7	1	0
AT4G38400	9	4	11	0	3	3
AT4G38410	15	11	15	3	4	10
AT4G38420	39	15	37	9	19	39
AT4G38430	75	95	160	62	30	81
AT4G38440	15	21	32	36	17	48
AT4G38460	285	286	470	233	143	392
AT4G38470	139	111	168	117	94	272
AT4G38480	18	7	27	24	27	43
AT4G38490	9	13	24	14	6	14
AT4G38495	11	8	11	6	6	16
AT4G38500	48	48	67	50	31	97
AT4G38510	118	136	227	156	83	227
AT4G38520	79	76	131	76	49	127
AT4G38530	0	0	6	1	0	6
AT4G38540	16	28	34	47	16	62
AT4G38545	4	3	8	9	7	11
AT4G38550	1428	1308	1810	1906	1300	4177
AT4G38560	17	8	19	27	33	69
AT4G38570	29	30	31	13	8	32
AT4G38580	114	133	160	75	38	144
AT4G38590	2	1	0	1	2	1
AT4G38600	214	238	371	291	160	465
AT4G38620	41	46	96	63	36	73
AT4G38630	233	199	323	285	207	577
AT4G38640	84	64	134	103	81	179
AT4G38650	5	0	4	0	4	5
AT4G38660	4	4	12	5	4	3
AT4G38670	16	8	21	9	12	21
AT4G38680	313	451	469	279	105	503
AT4G38690	18	25	24	7	1	14
AT4G38700	6	8	10	2	0	3
AT4G38710	405	561	607	565	228	1020
AT4G38730	21	14	27	7	7	16
AT4G38740	139	124	248	152	104	236
AT4G38760	1	11	6	13	0	21
AT4G38770	4424	6086	12226	2726	1301	2819
AT4G38780	6	4	1	0	3	8
AT4G38790	33	24	50	33	28	62
AT4G38800	84	84	131	101	62	177
AT4G38810	197	240	280	194	93	368
AT4G38830	0	1	0	3	1	1
AT4G38840	36	50	64	8	3	12
AT4G38850	0	0	4	3	0	0
AT4G38860	42	36	108	16	12	12
AT4G38890	27	17	52	28	25	39
AT4G38900	54	39	74	38	33	78
AT4G38910	19	5	22	1	7	8
AT4G38920	129	137	195	121	70	220
AT4G38930	40	34	71	57	41	87
AT4G38940	16	12	43	43	32	41
AT4G38950	15	24	25	13	4	21
AT4G38960	1	4	0	4	0	1
AT4G38970	3129	3013	4766	1703	1088	3105
AT4G38980	0	7	10	12	4	10
AT4G38990	0	3	0	0	0	0
AT4G39000	0	0	0	0	6	0
AT4G39010	0	1	5	6	4	5
AT4G39020	0	5	0	0	1	0
AT4G39030	27	24	53	43	29	60
AT4G39040	286	287	495	154	95	247
AT4G39050	54	53	79	73	46	135
AT4G39060	0	0	1	0	0	1
AT4G39070	6	8	13	16	9	22
AT4G39080	336	302	641	435	292	626
AT4G39090	1403	1218	1779	1096	795	2424
AT4G39100	72	85	116	77	39	130
AT4G39110	0	0	3	0	0	2
AT4G39120	16	5	25	9	12	16
AT4G39130	0	4	1	0	3	0
AT4G39140	50	45	95	79	53	113
AT4G39150	58	64	107	64	37	96
AT4G39160	50	41	48	25	20	71
AT4G39170	62	53	100	57	41	98
AT4G39180	20	19	23	18	12	40
AT4G39190	11	7	27	17	15	18
AT4G39200	217	238	371	266	149	433
AT4G39210	24	33	68	37	18	37
AT4G39220	78	63	115	74	57	141
AT4G39230	27	16	50	114	98	168
AT4G39235	8	3	10	2	4	5
AT4G39240	36	39	69	56	32	79
AT4G39260	1297	1766	2319	1972	860	3088
AT4G39270	52	45	75	103	73	198
AT4G39280	71	80	106	87	46	158
AT4G39290	0	7	0	0	0	0
AT4G39300	98	64	192	152	128	210
AT4G39320	1	4	7	7	3	7
AT4G39330	144	198	337	80	37	95
AT4G39340	0	3	1	2	0	0
AT4G39350	99	126	214	128	64	166
AT4G39360	6	1	0	2	5	1
AT4G39361	0	0	1	0	0	0
AT4G39363	1	0	0	0	0	2
AT4G39364	0	4	0	0	5	0
AT4G39370	7	4	10	8	8	15
AT4G39380	2	1	3	5	5	8
AT4G39390	15	12	32	36	27	47
AT4G39400	99	103	179	103	61	157
AT4G39403	0	0	0	1	0	0
AT4G39404	1	1	1	5	3	6
AT4G39410	19	12	31	16	15	26
AT4G39420	0	5	7	17	6	14
AT4G39460	44	27	49	11	14	32
AT4G39470	5	4	13	9	7	9
AT4G39480	0	2	0	0	2	0
AT4G39490	0	0	0	0	2	0
AT4G39510	7	6	14	1	3	1
AT4G39520	90	100	177	124	69	173
AT4G39530	2	0	4	2	2	0
AT4G39540	68	73	102	74	42	135
AT4G39550	1	5	7	5	2	4
AT4G39560	12	14	19	10	5	17
AT4G39570	17	0	7	19	0	9
AT4G39580	5	0	4	0	4	5
AT4G39600	0	3	2	0	1	1
AT4G39610	3	9	1	11	1	21
AT4G39620	21	12	50	21	19	21
AT4G39630	0	3	1	0	2	1
AT4G39640	52	39	51	98	85	270
AT4G39650	0	1	0	0	0	2
AT4G39660	61	65	73	47	26	106
AT4G39670	52	53	50	146	87	368
AT4G39675	1	0	0	0	0	0
AT4G39680	185	215	347	230	122	343
AT4G39690	51	48	89	80	53	127
AT4G39700	0	5	0	0	0	0
AT4G39710	155	161	380	116	69	127
AT4G39720	8	9	11	5	3	9
AT4G39730	281	370	551	338	157	485
AT4G39740	13	1	20	9	16	18
AT4G39753	0	1	0	0	0	0
AT4G39760	0	0	0	0	1	0
AT4G39770	11	10	19	6	5	8
AT4G39780	38	42	66	85	48	136
AT4G39790	0	0	0	3	0	1
AT4G39795	0	0	1	0	0	0
AT4G39800	64	56	130	34	24	44
AT4G39810	4	0	4	0	3	0
AT4G39820	22	34	44	42	16	61
AT4G39830	33	15	32	57	76	182
AT4G39840	172	134	282	182	141	309
AT4G39850	79	82	125	132	78	227
AT4G39860	11	18	26	16	6	20
AT4G39870	46	36	74	48	37	81
AT4G39880	29	30	32	44	26	100
AT4G39890	28	20	32	31	28	75
AT4G39900	28	27	43	23	15	39
AT4G39910	32	19	58	34	31	50
